training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.61,0.72,0.9,0.63,0.67,and(or($GoldPrice_bin1 !$TransactionVolume_USD_bin1) !$MarketCap_bin2 !$GoldPrice_bin2 !$MinningDifficulty_bin7 !$TransactionVolume_USD_bin0) 
0.55,0.62,0.68,0.75,0.57,0.65,and(!$MarketCap_bin2 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.43,0.58,0.67,0.9,0.63,0.67,and(!$MarketCap_bin2 !$GoldPrice_bin2 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1) 
0.49,0.61,0.69,0.5,0.4,0.56,and(!$MarketCap_bin2 !$GTrends_bin2 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.41,0.61,0.74,0.85,0.6,0.65,and(or($GoldPrice_bin1 !$TransactionVolume_USD_bin1) !$MarketCap_bin2 !$GoldPrice_bin2 !$MempoolCount_bin6 !$MinningDifficulty_bin7 !$TransactionVolume_USD_bin0) 
0.51,0.61,0.69,0.75,0.57,0.65,and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.39,0.59,0.71,0.9,0.63,0.67,and(!$MarketCap_bin2 !$GoldPrice_bin2 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1) 
0.44,0.61,0.72,0.9,0.6,0.64,and(or($GoldPrice_bin1 !$TransactionVolume_USD_bin1) or($TransactionFee_bin5 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$GoldPrice_bin2 !$MinningDifficulty_bin7) 
0.4,0.59,0.7,0.9,0.63,0.67,and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$GoldPrice_bin2 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1) 
0.45,0.6,0.68,0.9,0.63,0.67,and(or($BlockSize_bin1 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$GoldPrice_bin2 !$TransactionVolume_USD_bin1) 
