training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,1.0,1.0,0.42,0.57,0.8,and(or(and(or($HashRate_bin2 $TransactionFee_bin3) !$TransactionVolume_USD_bin5) and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin0) $BlockSize_bin9) or($TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) !$HashRate_bin4) 
1.0,0.96,0.88,0.16,0.43,0.75,and(or(and(or($HashRate_bin2 $TransactionFee_bin3) !$TransactionVolume_USD_bin5) and($GTrends_bin6 !$TransactionPerDay_bin8) $BlockSize_bin9) or($TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) !$MinningDifficulty_bin3) 
0.86,0.92,0.86,0.37,0.53,0.78,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$MempoolCount_bin7 !$TransactionVolume_USD_bin5) 
0.86,0.92,0.86,0.37,0.53,0.78,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$MempoolSize_bin7 !$TransactionVolume_USD_bin5) 
0.86,0.92,0.86,0.32,0.53,0.86,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin5) 
0.86,0.92,0.86,0.37,0.53,0.78,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$MempoolCount_bin7 $TransactionFee_bin3) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin5) 
0.86,0.92,0.86,0.37,0.53,0.78,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$MempoolSize_bin7 $TransactionFee_bin3) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin5) 
0.86,0.92,0.86,0.37,0.57,0.88,and(or(and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$TransactionPerDay_bin6 $TransactionFee_bin3) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin5) 
1.0,0.96,0.88,0.47,0.6,0.82,and(or(and(or($HashRate_bin2 $TransactionFee_bin3) !$TransactionVolume_USD_bin5) and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin0) $BlockSize_bin9) or($TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) !$MempoolCount_bin7) 
1.0,0.96,0.88,0.47,0.6,0.82,and(or(and(or($HashRate_bin2 $TransactionFee_bin3) !$TransactionVolume_USD_bin5) and($GTrends_bin6 !$TransactionPerDay_bin8) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin0) $BlockSize_bin9) or($TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) !$MempoolSize_bin7) 
