training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.64,0.79,0.36,0.5,0.45,or(and($TransactionFee_bin2 $TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionVolume_USD_bin2) 
0.42,0.62,0.77,0.36,0.5,0.45,or($MarketCap_bin0 $TransactionVolume_USD_bin2) 
0.56,0.67,0.76,0.36,0.5,0.45,or($MarketCap_bin0 $HashRate_bin1 $TransactionVolume_USD_bin2) 
0.48,0.65,0.79,0.36,0.5,0.45,and(or($MarketCap_bin0 $HashRate_bin0 $TransactionVolume_USD_bin2) or(!$MarketCap_bin4 $MempoolCount_bin3)) 
0.48,0.65,0.79,0.36,0.5,0.45,and(or($MarketCap_bin0 $HashRate_bin0 $TransactionVolume_USD_bin2) or(!$MarketCap_bin4 $MempoolCount_bin7)) 
0.48,0.65,0.79,0.36,0.5,0.45,and(or($MarketCap_bin0 $HashRate_bin0 $TransactionVolume_USD_bin2) or(!$MarketCap_bin4 $MempoolSize_bin3)) 
0.49,0.65,0.77,0.36,0.5,0.45,or(and($GTrends_bin1 $TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionVolume_USD_bin2) 
0.43,0.62,0.77,0.36,0.5,0.45,or(and($BlockSize_bin5 $MempoolCount_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) 
0.43,0.62,0.77,0.36,0.5,0.45,or(and($MinningDifficulty_bin0 $TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionVolume_USD_bin2) 
0.46,0.64,0.79,0.36,0.5,0.45,or(and($TransactionFee_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) $MarketCap_bin0 $TransactionVolume_USD_bin2) 
